"","cntry","essround","rlgblg","rlgdnm","gndr"
"16730","GR",11,1,3,1
"16731","GR",11,1,3,2
"16732","GR",11,1,3,2
"16733","GR",11,1,3,2
"16734","GR",11,1,3,1
"16735","GR",11,1,3,1
"16736","GR",11,1,3,2
"16737","GR",11,1,3,1
"16738","GR",11,1,3,2
"16739","GR",11,1,3,1
"16740","GR",11,1,3,1
"16741","GR",11,1,3,2
"16742","GR",11,1,3,2
"16743","GR",11,2,66,1
"16744","GR",11,1,3,2
"16745","GR",11,2,66,1
"16746","GR",11,1,3,2
"16747","GR",11,1,3,2
"16748","GR",11,1,3,1
"16749","GR",11,1,3,1
"16750","GR",11,1,3,1
"16751","GR",11,1,3,1
"16752","GR",11,1,3,1
"16753","GR",11,1,3,1
"16754","GR",11,1,3,1
"16755","GR",11,1,3,2
"16756","GR",11,1,3,2
"16757","GR",11,1,3,1
"16758","GR",11,2,66,2
"16759","GR",11,1,3,1
"16760","GR",11,1,3,2
"16761","GR",11,1,3,1
"16762","GR",11,1,3,2
"16763","GR",11,1,3,1
"16764","GR",11,1,3,1
"16765","GR",11,1,3,1
"16766","GR",11,1,3,1
"16767","GR",11,1,3,2
"16768","GR",11,1,3,1
"16769","GR",11,1,3,2
"16770","GR",11,1,3,2
"16771","GR",11,1,3,1
"16772","GR",11,1,3,2
"16773","GR",11,1,3,2
"16774","GR",11,1,3,1
"16775","GR",11,1,3,2
"16776","GR",11,1,3,2
"16777","GR",11,1,3,1
"16778","GR",11,1,3,1
"16779","GR",11,1,3,2
"16780","GR",11,1,3,1
"16781","GR",11,1,3,2
"16782","GR",11,1,3,1
"16783","GR",11,1,77,2
"16784","GR",11,1,3,1
"16785","GR",11,1,3,1
"16786","GR",11,1,3,2
"16787","GR",11,1,3,2
"16788","GR",11,1,3,2
"16789","GR",11,1,3,2
"16790","GR",11,1,3,2
"16791","GR",11,1,3,1
"16792","GR",11,1,3,1
"16793","GR",11,1,3,1
"16794","GR",11,1,3,1
"16795","GR",11,1,3,1
"16796","GR",11,1,3,2
"16797","GR",11,1,3,1
"16798","GR",11,1,3,1
"16799","GR",11,1,3,1
"16800","GR",11,1,3,2
"16801","GR",11,1,3,1
"16802","GR",11,1,3,1
"16803","GR",11,1,3,1
"16804","GR",11,1,3,1
"16805","GR",11,1,3,2
"16806","GR",11,1,3,1
"16807","GR",11,1,3,2
"16808","GR",11,1,3,2
"16809","GR",11,1,3,2
"16810","GR",11,1,3,1
"16811","GR",11,1,3,2
"16812","GR",11,1,3,2
"16813","GR",11,1,3,2
"16814","GR",11,1,3,2
"16815","GR",11,1,3,2
"16816","GR",11,1,3,2
"16817","GR",11,1,3,1
"16818","GR",11,1,3,2
"16819","GR",11,1,3,1
"16820","GR",11,1,3,1
"16821","GR",11,1,3,2
"16822","GR",11,1,3,2
"16823","GR",11,1,3,2
"16824","GR",11,1,3,2
"16825","GR",11,1,3,1
"16826","GR",11,1,3,1
"16827","GR",11,1,3,2
"16828","GR",11,1,3,2
"16829","GR",11,1,3,1
"16830","GR",11,1,3,2
"16831","GR",11,1,3,1
"16832","GR",11,1,3,2
"16833","GR",11,1,3,2
"16834","GR",11,1,3,1
"16835","GR",11,1,3,2
"16836","GR",11,1,3,1
"16837","GR",11,1,3,2
"16838","GR",11,1,3,2
"16839","GR",11,1,3,1
"16840","GR",11,2,66,1
"16841","GR",11,1,3,2
"16842","GR",11,1,3,2
"16843","GR",11,1,3,1
"16844","GR",11,1,3,2
"16845","GR",11,1,3,2
"16846","GR",11,1,3,2
"16847","GR",11,2,66,2
"16848","GR",11,1,3,2
"16849","GR",11,1,3,1
"16850","GR",11,1,3,2
"16851","GR",11,1,3,2
"16852","GR",11,1,3,1
"16853","GR",11,1,3,1
"16854","GR",11,1,3,2
"16855","GR",11,1,3,2
"16856","GR",11,1,3,2
"16857","GR",11,2,66,1
"16858","GR",11,1,3,2
"16859","GR",11,1,3,2
"16860","GR",11,1,3,1
"16861","GR",11,1,3,1
"16862","GR",11,1,3,2
"16863","GR",11,1,3,1
"16864","GR",11,1,3,2
"16865","GR",11,1,3,2
"16866","GR",11,1,3,2
"16867","GR",11,1,3,2
"16868","GR",11,1,3,1
"16869","GR",11,1,3,2
"16870","GR",11,1,3,2
"16871","GR",11,1,3,2
"16872","GR",11,1,3,1
"16873","GR",11,1,3,1
"16874","GR",11,1,3,1
"16875","GR",11,1,3,1
"16876","GR",11,1,3,1
"16877","GR",11,1,3,2
"16878","GR",11,1,3,1
"16879","GR",11,1,3,1
"16880","GR",11,1,3,1
"16881","GR",11,1,3,1
"16882","GR",11,1,3,1
"16883","GR",11,1,3,2
"16884","GR",11,1,3,2
"16885","GR",11,1,3,2
"16886","GR",11,1,3,2
"16887","GR",11,1,8,1
"16888","GR",11,1,3,1
"16889","GR",11,1,3,2
"16890","GR",11,1,3,1
"16891","GR",11,1,3,2
"16892","GR",11,1,3,2
"16893","GR",11,1,3,2
"16894","GR",11,1,3,2
"16895","GR",11,1,3,1
"16896","GR",11,1,3,1
"16897","GR",11,1,3,2
"16898","GR",11,1,3,2
"16899","GR",11,1,3,2
"16900","GR",11,1,3,2
"16901","GR",11,1,3,1
"16902","GR",11,1,3,1
"16903","GR",11,1,3,2
"16904","GR",11,1,3,1
"16905","GR",11,1,3,2
"16906","GR",11,1,3,2
"16907","GR",11,1,3,2
"16908","GR",11,1,3,1
"16909","GR",11,1,3,1
"16910","GR",11,1,3,2
"16911","GR",11,1,3,2
"16912","GR",11,1,3,1
"16913","GR",11,1,3,2
"16914","GR",11,1,3,1
"16915","GR",11,1,3,2
"16916","GR",11,1,3,1
"16917","GR",11,1,3,2
"16918","GR",11,1,3,2
"16919","GR",11,1,3,2
"16920","GR",11,1,3,2
"16921","GR",11,1,3,1
"16922","GR",11,1,3,2
"16923","GR",11,1,3,1
"16924","GR",11,2,66,2
"16925","GR",11,1,3,1
"16926","GR",11,1,3,2
"16927","GR",11,1,3,1
"16928","GR",11,1,3,2
"16929","GR",11,1,3,1
"16930","GR",11,1,3,1
"16931","GR",11,1,3,1
"16932","GR",11,1,3,2
"16933","GR",11,1,3,1
"16934","GR",11,1,3,1
"16935","GR",11,1,3,1
"16936","GR",11,1,3,2
"16937","GR",11,1,3,1
"16938","GR",11,1,3,2
"16939","GR",11,1,77,1
"16940","GR",11,1,3,2
"16941","GR",11,1,3,2
"16942","GR",11,1,3,2
"16943","GR",11,1,3,1
"16944","GR",11,1,3,1
"16945","GR",11,1,3,2
"16946","GR",11,1,3,2
"16947","GR",11,1,3,1
"16948","GR",11,1,3,2
"16949","GR",11,1,3,2
"16950","GR",11,1,3,1
"16951","GR",11,1,3,1
"16952","GR",11,1,3,2
"16953","GR",11,1,3,2
"16954","GR",11,1,3,2
"16955","GR",11,1,3,2
"16956","GR",11,1,3,2
"16957","GR",11,1,3,1
"16958","GR",11,1,3,2
"16959","GR",11,1,3,2
"16960","GR",11,1,3,2
"16961","GR",11,1,3,2
"16962","GR",11,1,3,1
"16963","GR",11,1,3,2
"16964","GR",11,1,3,2
"16965","GR",11,1,3,2
"16966","GR",11,1,3,1
"16967","GR",11,1,3,2
"16968","GR",11,1,3,2
"16969","GR",11,1,3,2
"16970","GR",11,1,3,2
"16971","GR",11,1,3,2
"16972","GR",11,1,3,2
"16973","GR",11,1,3,1
"16974","GR",11,1,3,1
"16975","GR",11,1,3,2
"16976","GR",11,1,3,2
"16977","GR",11,1,3,1
"16978","GR",11,1,3,1
"16979","GR",11,1,3,2
"16980","GR",11,1,3,1
"16981","GR",11,1,8,1
"16982","GR",11,1,3,2
"16983","GR",11,1,3,1
"16984","GR",11,1,3,1
"16985","GR",11,1,3,1
"16986","GR",11,1,3,1
"16987","GR",11,1,3,2
"16988","GR",11,2,66,2
"16989","GR",11,1,3,1
"16990","GR",11,1,3,1
"16991","GR",11,1,3,1
"16992","GR",11,1,3,1
"16993","GR",11,1,3,1
"16994","GR",11,1,3,1
"16995","GR",11,1,3,1
"16996","GR",11,1,3,2
"16997","GR",11,1,3,2
"16998","GR",11,1,3,1
"16999","GR",11,1,3,2
"17000","GR",11,1,3,2
"17001","GR",11,1,3,1
"17002","GR",11,1,3,1
"17003","GR",11,1,3,1
"17004","GR",11,1,3,2
"17005","GR",11,1,3,2
"17006","GR",11,1,3,2
"17007","GR",11,1,3,1
"17008","GR",11,1,3,1
"17009","GR",11,1,3,1
"17010","GR",11,1,3,2
"17011","GR",11,1,3,2
"17012","GR",11,1,3,1
"17013","GR",11,1,3,1
"17014","GR",11,1,3,1
"17015","GR",11,1,3,2
"17016","GR",11,1,3,2
"17017","GR",11,1,3,1
"17018","GR",11,1,3,2
"17019","GR",11,2,66,2
"17020","GR",11,1,3,2
"17021","GR",11,1,3,1
"17022","GR",11,1,3,2
"17023","GR",11,1,3,1
"17024","GR",11,2,66,1
"17025","GR",11,1,3,2
"17026","GR",11,1,3,2
"17027","GR",11,1,3,1
"17028","GR",11,1,3,2
"17029","GR",11,1,3,1
"17030","GR",11,1,3,1
"17031","GR",11,1,3,2
"17032","GR",11,1,3,2
"17033","GR",11,1,3,1
"17034","GR",11,1,3,2
"17035","GR",11,1,3,1
"17036","GR",11,1,3,1
"17037","GR",11,1,3,1
"17038","GR",11,1,3,2
"17039","GR",11,1,3,2
"17040","GR",11,1,3,1
"17041","GR",11,1,3,2
"17042","GR",11,1,3,2
"17043","GR",11,2,66,1
"17044","GR",11,1,3,1
"17045","GR",11,1,3,2
"17046","GR",11,1,3,2
"17047","GR",11,1,3,1
"17048","GR",11,1,3,2
"17049","GR",11,1,3,2
"17050","GR",11,1,3,2
"17051","GR",11,1,3,2
"17052","GR",11,1,3,2
"17053","GR",11,1,3,2
"17054","GR",11,1,3,2
"17055","GR",11,1,3,1
"17056","GR",11,1,3,2
"17057","GR",11,2,66,2
"17058","GR",11,1,3,1
"17059","GR",11,1,3,2
"17060","GR",11,1,3,2
"17061","GR",11,1,3,1
"17062","GR",11,1,3,2
"17063","GR",11,1,3,2
"17064","GR",11,1,3,1
"17065","GR",11,1,3,2
"17066","GR",11,1,3,1
"17067","GR",11,1,3,2
"17068","GR",11,1,3,1
"17069","GR",11,2,66,1
"17070","GR",11,1,3,2
"17071","GR",11,2,66,1
"17072","GR",11,2,66,1
"17073","GR",11,1,3,1
"17074","GR",11,2,66,1
"17075","GR",11,1,3,2
"17076","GR",11,1,3,2
"17077","GR",11,1,3,1
"17078","GR",11,1,3,2
"17079","GR",11,1,3,1
"17080","GR",11,1,3,2
"17081","GR",11,1,3,2
"17082","GR",11,1,3,1
"17083","GR",11,1,3,2
"17084","GR",11,1,3,1
"17085","GR",11,1,3,1
"17086","GR",11,2,66,1
"17087","GR",11,1,4,1
"17088","GR",11,1,3,2
"17089","GR",11,8,66,2
"17090","GR",11,1,3,2
"17091","GR",11,1,3,2
"17092","GR",11,1,3,2
"17093","GR",11,1,3,1
"17094","GR",11,1,3,1
"17095","GR",11,1,3,2
"17096","GR",11,1,3,1
"17097","GR",11,1,3,2
"17098","GR",11,1,3,2
"17099","GR",11,1,3,1
"17100","GR",11,1,3,1
"17101","GR",11,1,3,1
"17102","GR",11,1,3,1
"17103","GR",11,1,3,2
"17104","GR",11,1,3,2
"17105","GR",11,1,3,1
"17106","GR",11,1,3,2
"17107","GR",11,1,3,1
"17108","GR",11,1,3,2
"17109","GR",11,1,3,2
"17110","GR",11,1,3,1
"17111","GR",11,1,3,1
"17112","GR",11,1,3,2
"17113","GR",11,1,3,2
"17114","GR",11,1,3,2
"17115","GR",11,1,3,2
"17116","GR",11,1,3,1
"17117","GR",11,1,3,1
"17118","GR",11,1,3,2
"17119","GR",11,1,3,1
"17120","GR",11,1,3,2
"17121","GR",11,1,3,2
"17122","GR",11,1,3,2
"17123","GR",11,1,3,1
"17124","GR",11,1,3,2
"17125","GR",11,1,3,2
"17126","GR",11,1,4,2
"17127","GR",11,1,3,2
"17128","GR",11,1,3,2
"17129","GR",11,1,3,2
"17130","GR",11,1,3,1
"17131","GR",11,1,3,1
"17132","GR",11,1,3,2
"17133","GR",11,1,4,1
"17134","GR",11,1,3,1
"17135","GR",11,1,3,1
"17136","GR",11,1,3,2
"17137","GR",11,1,3,2
"17138","GR",11,1,3,2
"17139","GR",11,1,3,1
"17140","GR",11,1,3,2
"17141","GR",11,1,3,2
"17142","GR",11,1,3,2
"17143","GR",11,1,3,1
"17144","GR",11,1,3,1
"17145","GR",11,1,3,1
"17146","GR",11,1,3,1
"17147","GR",11,1,3,2
"17148","GR",11,1,3,1
"17149","GR",11,1,3,2
"17150","GR",11,1,3,2
"17151","GR",11,1,3,1
"17152","GR",11,1,3,1
"17153","GR",11,1,3,1
"17154","GR",11,1,3,2
"17155","GR",11,1,3,1
"17156","GR",11,1,3,2
"17157","GR",11,1,3,2
"17158","GR",11,1,3,1
"17159","GR",11,1,3,1
"17160","GR",11,1,3,1
"17161","GR",11,1,4,2
"17162","GR",11,1,3,1
"17163","GR",11,1,3,2
"17164","GR",11,1,3,2
"17165","GR",11,1,3,2
"17166","GR",11,1,3,2
"17167","GR",11,1,3,2
"17168","GR",11,1,3,2
"17169","GR",11,1,3,2
"17170","GR",11,1,3,2
"17171","GR",11,1,3,2
"17172","GR",11,2,66,1
"17173","GR",11,2,66,2
"17174","GR",11,1,3,1
"17175","GR",11,1,3,1
"17176","GR",11,1,3,2
"17177","GR",11,1,3,1
"17178","GR",11,1,3,1
"17179","GR",11,1,3,2
"17180","GR",11,1,3,1
"17181","GR",11,1,3,2
"17182","GR",11,1,3,2
"17183","GR",11,1,3,1
"17184","GR",11,1,3,1
"17185","GR",11,1,3,2
"17186","GR",11,1,3,2
"17187","GR",11,1,3,1
"17188","GR",11,1,3,2
"17189","GR",11,1,3,2
"17190","GR",11,1,8,1
"17191","GR",11,1,3,2
"17192","GR",11,1,3,2
"17193","GR",11,1,3,2
"17194","GR",11,1,3,2
"17195","GR",11,1,3,2
"17196","GR",11,1,3,2
"17197","GR",11,1,3,2
"17198","GR",11,1,3,1
"17199","GR",11,1,3,1
"17200","GR",11,1,3,2
"17201","GR",11,1,3,1
"17202","GR",11,1,3,1
"17203","GR",11,1,3,1
"17204","GR",11,1,3,2
"17205","GR",11,1,3,1
"17206","GR",11,1,3,1
"17207","GR",11,1,3,1
"17208","GR",11,1,3,2
"17209","GR",11,1,3,1
"17210","GR",11,1,3,2
"17211","GR",11,1,3,2
"17212","GR",11,2,66,2
"17213","GR",11,1,3,2
"17214","GR",11,1,3,1
"17215","GR",11,1,3,1
"17216","GR",11,1,3,2
"17217","GR",11,1,3,2
"17218","GR",11,1,3,2
"17219","GR",11,1,3,2
"17220","GR",11,1,3,1
"17221","GR",11,1,3,2
"17222","GR",11,1,3,2
"17223","GR",11,1,4,2
"17224","GR",11,1,3,1
"17225","GR",11,1,3,1
"17226","GR",11,1,3,2
"17227","GR",11,1,3,1
"17228","GR",11,2,66,2
"17229","GR",11,1,3,2
"17230","GR",11,1,3,1
"17231","GR",11,1,3,1
"17232","GR",11,1,3,1
"17233","GR",11,1,3,1
"17234","GR",11,1,3,2
"17235","GR",11,1,3,2
"17236","GR",11,1,3,2
"17237","GR",11,1,3,2
"17238","GR",11,1,3,2
"17239","GR",11,1,3,1
"17240","GR",11,1,3,2
"17241","GR",11,1,3,1
"17242","GR",11,1,3,1
"17243","GR",11,1,3,1
"17244","GR",11,1,3,2
"17245","GR",11,1,3,2
"17246","GR",11,1,3,1
"17247","GR",11,1,3,2
"17248","GR",11,1,3,2
"17249","GR",11,1,3,2
"17250","GR",11,1,3,1
"17251","GR",11,1,3,2
"17252","GR",11,1,3,1
"17253","GR",11,1,3,2
"17254","GR",11,1,3,1
"17255","GR",11,1,3,1
"17256","GR",11,1,3,1
"17257","GR",11,1,3,2
"17258","GR",11,1,3,1
"17259","GR",11,1,3,1
"17260","GR",11,1,3,2
"17261","GR",11,1,3,2
"17262","GR",11,1,3,1
"17263","GR",11,2,66,2
"17264","GR",11,1,3,2
"17265","GR",11,1,3,2
"17266","GR",11,1,3,1
"17267","GR",11,1,3,1
"17268","GR",11,1,3,2
"17269","GR",11,1,3,1
"17270","GR",11,1,3,1
"17271","GR",11,1,3,2
"17272","GR",11,1,3,1
"17273","GR",11,1,3,2
"17274","GR",11,1,3,2
"17275","GR",11,1,3,2
"17276","GR",11,1,3,2
"17277","GR",11,1,3,1
"17278","GR",11,1,3,2
"17279","GR",11,1,3,1
"17280","GR",11,1,3,1
"17281","GR",11,1,3,1
"17282","GR",11,2,66,1
"17283","GR",11,2,66,2
"17284","GR",11,1,3,1
"17285","GR",11,1,3,2
"17286","GR",11,1,3,1
"17287","GR",11,1,3,2
"17288","GR",11,1,3,2
"17289","GR",11,1,3,2
"17290","GR",11,1,3,2
"17291","GR",11,2,66,1
"17292","GR",11,1,3,2
"17293","GR",11,1,3,1
"17294","GR",11,1,3,1
"17295","GR",11,1,3,2
"17296","GR",11,1,3,2
"17297","GR",11,1,3,2
"17298","GR",11,1,3,2
"17299","GR",11,1,3,2
"17300","GR",11,1,3,1
"17301","GR",11,1,3,1
"17302","GR",11,1,3,2
"17303","GR",11,1,3,1
"17304","GR",11,1,3,2
"17305","GR",11,1,3,2
"17306","GR",11,1,3,2
"17307","GR",11,1,3,1
"17308","GR",11,1,3,1
"17309","GR",11,2,66,1
"17310","GR",11,1,3,1
"17311","GR",11,1,3,2
"17312","GR",11,1,3,2
"17313","GR",11,1,3,2
"17314","GR",11,1,3,1
"17315","GR",11,1,3,2
"17316","GR",11,1,3,1
"17317","GR",11,1,3,2
"17318","GR",11,1,3,2
"17319","GR",11,1,3,1
"17320","GR",11,1,3,2
"17321","GR",11,1,3,1
"17322","GR",11,1,3,2
"17323","GR",11,1,3,2
"17324","GR",11,1,3,2
"17325","GR",11,2,66,1
"17326","GR",11,1,3,2
"17327","GR",11,1,3,1
"17328","GR",11,1,3,2
"17329","GR",11,2,66,2
"17330","GR",11,1,3,1
"17331","GR",11,1,3,1
"17332","GR",11,1,8,1
"17333","GR",11,1,3,2
"17334","GR",11,1,3,2
"17335","GR",11,1,3,2
"17336","GR",11,1,3,2
"17337","GR",11,1,3,2
"17338","GR",11,1,3,1
"17339","GR",11,1,3,1
"17340","GR",11,1,3,2
"17341","GR",11,1,3,2
"17342","GR",11,1,3,2
"17343","GR",11,1,3,2
"17344","GR",11,1,3,2
"17345","GR",11,1,3,2
"17346","GR",11,1,3,2
"17347","GR",11,1,3,2
"17348","GR",11,1,3,2
"17349","GR",11,1,3,1
"17350","GR",11,1,3,2
"17351","GR",11,2,66,1
"17352","GR",11,1,3,1
"17353","GR",11,1,3,2
"17354","GR",11,1,3,1
"17355","GR",11,1,3,1
"17356","GR",11,1,3,1
"17357","GR",11,1,3,2
"17358","GR",11,1,3,2
"17359","GR",11,1,3,2
"17360","GR",11,2,66,2
"17361","GR",11,1,3,1
"17362","GR",11,1,3,1
"17363","GR",11,1,3,1
"17364","GR",11,1,3,1
"17365","GR",11,1,3,1
"17366","GR",11,1,3,1
"17367","GR",11,1,3,2
"17368","GR",11,1,3,1
"17369","GR",11,1,3,2
"17370","GR",11,1,3,2
"17371","GR",11,2,66,1
"17372","GR",11,1,3,2
"17373","GR",11,1,3,1
"17374","GR",11,1,3,1
"17375","GR",11,1,3,2
"17376","GR",11,1,4,2
"17377","GR",11,1,3,1
"17378","GR",11,2,66,2
"17379","GR",11,1,3,2
"17380","GR",11,1,3,2
"17381","GR",11,1,3,1
"17382","GR",11,1,3,1
"17383","GR",11,1,3,2
"17384","GR",11,2,66,1
"17385","GR",11,1,3,1
"17386","GR",11,1,3,1
"17387","GR",11,1,3,1
"17388","GR",11,1,3,1
"17389","GR",11,1,3,1
"17390","GR",11,1,3,1
"17391","GR",11,1,3,2
"17392","GR",11,1,3,2
"17393","GR",11,1,3,2
"17394","GR",11,1,3,1
"17395","GR",11,1,3,2
"17396","GR",11,1,3,1
"17397","GR",11,7,66,1
"17398","GR",11,2,66,2
"17399","GR",11,1,3,2
"17400","GR",11,1,3,1
"17401","GR",11,1,3,1
"17402","GR",11,1,3,1
"17403","GR",11,1,3,2
"17404","GR",11,1,3,1
"17405","GR",11,1,3,2
"17406","GR",11,1,3,1
"17407","GR",11,1,3,2
"17408","GR",11,1,3,1
"17409","GR",11,1,3,1
"17410","GR",11,2,66,2
"17411","GR",11,1,3,2
"17412","GR",11,1,3,2
"17413","GR",11,1,3,2
"17414","GR",11,1,3,2
"17415","GR",11,1,3,2
"17416","GR",11,1,3,2
"17417","GR",11,1,3,2
"17418","GR",11,1,3,2
"17419","GR",11,1,3,2
"17420","GR",11,1,3,2
"17421","GR",11,1,3,2
"17422","GR",11,1,3,2
"17423","GR",11,1,3,1
"17424","GR",11,2,66,2
"17425","GR",11,1,3,1
"17426","GR",11,2,66,1
"17427","GR",11,1,3,2
"17428","GR",11,1,3,1
"17429","GR",11,1,3,2
"17430","GR",11,1,3,2
"17431","GR",11,1,3,2
"17432","GR",11,1,3,2
"17433","GR",11,2,66,1
"17434","GR",11,1,3,1
"17435","GR",11,1,3,2
"17436","GR",11,2,66,1
"17437","GR",11,1,3,2
"17438","GR",11,1,3,1
"17439","GR",11,1,3,1
"17440","GR",11,1,3,2
"17441","GR",11,1,3,1
"17442","GR",11,1,3,1
"17443","GR",11,1,3,1
"17444","GR",11,1,3,2
"17445","GR",11,2,66,1
"17446","GR",11,1,3,2
"17447","GR",11,1,3,2
"17448","GR",11,1,3,2
"17449","GR",11,1,3,2
"17450","GR",11,1,3,1
"17451","GR",11,1,3,2
"17452","GR",11,7,66,2
"17453","GR",11,1,3,1
"17454","GR",11,1,3,2
"17455","GR",11,1,3,2
"17456","GR",11,1,3,1
"17457","GR",11,1,3,2
"17458","GR",11,1,3,1
"17459","GR",11,1,3,2
"17460","GR",11,1,3,1
"17461","GR",11,1,3,2
"17462","GR",11,2,66,2
"17463","GR",11,1,3,1
"17464","GR",11,1,3,2
"17465","GR",11,1,8,1
"17466","GR",11,1,3,1
"17467","GR",11,1,3,1
"17468","GR",11,1,3,1
"17469","GR",11,1,3,2
"17470","GR",11,1,3,2
"17471","GR",11,1,3,2
"17472","GR",11,1,3,1
"17473","GR",11,1,3,1
"17474","GR",11,1,3,2
"17475","GR",11,1,3,1
"17476","GR",11,1,3,2
"17477","GR",11,1,3,1
"17478","GR",11,1,3,1
"17479","GR",11,1,3,2
"17480","GR",11,2,66,2
"17481","GR",11,1,3,1
"17482","GR",11,1,3,1
"17483","GR",11,1,3,2
"17484","GR",11,1,3,1
"17485","GR",11,1,3,2
"17486","GR",11,1,8,2
"17487","GR",11,1,3,1
"17488","GR",11,2,66,1
"17489","GR",11,1,3,2
"17490","GR",11,1,3,2
"17491","GR",11,1,3,2
"17492","GR",11,1,3,1
"17493","GR",11,1,3,2
"17494","GR",11,1,3,1
"17495","GR",11,1,3,2
"17496","GR",11,1,3,2
"17497","GR",11,1,3,2
"17498","GR",11,1,3,2
"17499","GR",11,2,66,1
"17500","GR",11,1,3,1
"17501","GR",11,1,3,2
"17502","GR",11,1,3,1
"17503","GR",11,1,3,1
"17504","GR",11,1,3,2
"17505","GR",11,1,3,2
"17506","GR",11,1,3,1
"17507","GR",11,1,3,2
"17508","GR",11,1,4,1
"17509","GR",11,1,3,2
"17510","GR",11,1,3,1
"17511","GR",11,1,3,2
"17512","GR",11,1,3,1
"17513","GR",11,1,3,1
"17514","GR",11,1,3,2
"17515","GR",11,1,3,2
"17516","GR",11,1,3,2
"17517","GR",11,1,3,2
"17518","GR",11,1,3,1
"17519","GR",11,1,3,1
"17520","GR",11,1,3,2
"17521","GR",11,1,3,2
"17522","GR",11,1,3,2
"17523","GR",11,1,3,2
"17524","GR",11,1,3,2
"17525","GR",11,1,3,1
"17526","GR",11,1,3,1
"17527","GR",11,1,3,2
"17528","GR",11,1,3,2
"17529","GR",11,1,3,2
"17530","GR",11,1,3,1
"17531","GR",11,1,3,2
"17532","GR",11,1,3,1
"17533","GR",11,1,3,1
"17534","GR",11,1,3,2
"17535","GR",11,1,3,1
"17536","GR",11,2,66,2
"17537","GR",11,1,3,2
"17538","GR",11,1,3,1
"17539","GR",11,1,3,2
"17540","GR",11,1,3,2
"17541","GR",11,1,3,1
"17542","GR",11,1,3,2
"17543","GR",11,1,3,1
"17544","GR",11,1,3,1
"17545","GR",11,1,3,1
"17546","GR",11,1,3,1
"17547","GR",11,2,66,1
"17548","GR",11,1,3,1
"17549","GR",11,1,3,2
"17550","GR",11,1,3,1
"17551","GR",11,1,3,2
"17552","GR",11,1,3,1
"17553","GR",11,1,3,2
"17554","GR",11,1,3,2
"17555","GR",11,1,3,2
"17556","GR",11,2,66,2
"17557","GR",11,1,8,2
"17558","GR",11,1,3,2
"17559","GR",11,1,3,2
"17560","GR",11,1,3,1
"17561","GR",11,1,3,1
"17562","GR",11,1,3,1
"17563","GR",11,1,3,2
"17564","GR",11,1,3,2
"17565","GR",11,1,3,2
"17566","GR",11,1,3,1
"17567","GR",11,1,3,1
"17568","GR",11,1,3,2
"17569","GR",11,2,66,1
"17570","GR",11,1,3,2
"17571","GR",11,1,3,2
"17572","GR",11,1,3,2
"17573","GR",11,2,66,2
"17574","GR",11,1,3,1
"17575","GR",11,1,3,1
"17576","GR",11,1,3,1
"17577","GR",11,1,3,1
"17578","GR",11,1,3,1
"17579","GR",11,1,8,1
"17580","GR",11,1,3,2
"17581","GR",11,1,3,1
"17582","GR",11,1,3,1
"17583","GR",11,1,3,1
"17584","GR",11,1,3,2
"17585","GR",11,1,3,2
"17586","GR",11,2,66,2
"17587","GR",11,1,3,2
"17588","GR",11,1,3,2
"17589","GR",11,1,3,1
"17590","GR",11,1,3,2
"17591","GR",11,1,3,2
"17592","GR",11,1,3,2
"17593","GR",11,1,3,2
"17594","GR",11,1,3,1
"17595","GR",11,1,3,2
"17596","GR",11,1,3,2
"17597","GR",11,1,3,2
"17598","GR",11,1,3,1
"17599","GR",11,1,3,2
"17600","GR",11,1,3,2
"17601","GR",11,1,8,2
"17602","GR",11,1,3,1
"17603","GR",11,1,3,2
"17604","GR",11,1,3,1
"17605","GR",11,1,3,2
"17606","GR",11,1,3,1
"17607","GR",11,1,3,1
"17608","GR",11,1,3,1
"17609","GR",11,1,3,1
"17610","GR",11,1,3,2
"17611","GR",11,1,3,1
"17612","GR",11,1,3,2
"17613","GR",11,1,3,2
"17614","GR",11,1,3,2
"17615","GR",11,1,3,2
"17616","GR",11,1,3,1
"17617","GR",11,1,3,2
"17618","GR",11,1,3,2
"17619","GR",11,1,3,2
"17620","GR",11,1,3,2
"17621","GR",11,1,3,1
"17622","GR",11,1,3,1
"17623","GR",11,1,3,1
"17624","GR",11,1,3,1
"17625","GR",11,1,3,1
"17626","GR",11,1,3,2
"17627","GR",11,1,3,1
"17628","GR",11,1,3,2
"17629","GR",11,1,3,1
"17630","GR",11,1,3,2
"17631","GR",11,2,66,1
"17632","GR",11,1,3,2
"17633","GR",11,1,3,1
"17634","GR",11,1,3,2
"17635","GR",11,1,3,2
"17636","GR",11,1,3,2
"17637","GR",11,1,3,2
"17638","GR",11,1,3,1
"17639","GR",11,2,66,1
"17640","GR",11,1,3,2
"17641","GR",11,1,3,2
"17642","GR",11,1,3,1
"17643","GR",11,1,3,1
"17644","GR",11,1,3,2
"17645","GR",11,1,3,1
"17646","GR",11,1,3,2
"17647","GR",11,2,66,1
"17648","GR",11,1,3,1
"17649","GR",11,2,66,2
"17650","GR",11,1,3,1
"17651","GR",11,1,3,2
"17652","GR",11,1,3,2
"17653","GR",11,2,66,1
"17654","GR",11,1,3,2
"17655","GR",11,1,3,1
"17656","GR",11,1,3,2
"17657","GR",11,1,3,2
"17658","GR",11,1,3,2
"17659","GR",11,1,3,2
"17660","GR",11,1,3,2
